mes;linea;estacion;cantidad
01/06/2018;sarmiento;Caballito;180029
01/06/2019;sarmiento;Caballito;182324
01/06/2019;sarmiento;Castelar;252043
01/06/2018;sarmiento;Castelar;248905
01/06/2018;sarmiento;Ciudadela;121101
01/06/2019;sarmiento;Ciudadela;154881
01/06/2018;sarmiento;Estacion 25;33
01/06/2018;sarmiento;Estacion 29;61
01/06/2018;sarmiento;Estacion 31;75
01/06/2018;sarmiento;Estacion 32;283
01/06/2018;sarmiento;Estacion 33;1095
01/06/2018;sarmiento;Estacion 36;982
01/06/2018;sarmiento;Estacion 40;400
01/06/2018;sarmiento;Flores;245487
01/06/2019;sarmiento;Flores;247419
01/06/2019;sarmiento;Floresta;156247
01/06/2018;sarmiento;Floresta;137862
01/06/2018;sarmiento;Haedo;164095
01/06/2019;sarmiento;Haedo;169309
01/06/2019;sarmiento;Ituzaingo;300027
01/06/2018;sarmiento;Ituzaingo;265278
01/06/2018;sarmiento;Liniers;138884
01/06/2019;sarmiento;Liniers;533422
01/06/2019;sarmiento;Merlo;864966
01/06/2018;sarmiento;Merlo;888247
01/06/2018;sarmiento;Miserere;348
01/06/2019;sarmiento;Miserere;184
01/06/2019;sarmiento;Moreno;842034
01/06/2018;sarmiento;Moreno;857064
01/06/2018;sarmiento;Morón;877044
01/06/2019;sarmiento;Morón;928506
01/06/2019;sarmiento;Once;1634137
01/06/2018;sarmiento;Once;1600747
01/06/2018;sarmiento;Paso del Rey;212460
01/06/2019;sarmiento;Paso del Rey;212187
01/06/2019;sarmiento;Ramos Mejía;498238
01/06/2018;sarmiento;Ramos Mejía;440780
01/06/2018;sarmiento;S.A de Padua;277494
01/06/2019;sarmiento;S.A de Padua;252077
01/06/2019;sarmiento;Villa Luro;66335
01/06/2018;sarmiento;Villa Luro;95746
01/05/2018;belgranonorte;A. del Valle ;34829
01/05/2018;belgranonorte;Boulogne Sur;33243
01/05/2019;belgranonorte;Boulogne Sur;168167
01/05/2019;belgranonorte;Del Viso;75400
01/05/2019;belgranonorte;Don Torcuato;134493
01/05/2019;belgranonorte;Florida;41716
01/05/2018;belgranonorte;Grand Bourg;43225
01/05/2019;belgranonorte;Grand Bourg;216733
01/05/2019;belgranonorte;Ing. P. Nogués;116948
01/05/2018;belgranonorte;Ing. P. Nogués;30166
01/05/2019;belgranonorte;Los Polvorines;137760
01/05/2018;belgranonorte;Munro;9012
01/05/2019;belgranonorte;Munro;116011
01/05/2018;belgranonorte;R. S. Ortíz;12814
01/05/2019;belgranonorte;R. S. Ortíz;91039
01/05/2019;belgranonorte;Retiro;591026
01/05/2018;belgranonorte;Retiro;103194
01/05/2018;belgranonorte;Villa Adelina;13184
01/05/2019;belgranonorte;Villa Adelina;142900
01/05/2019;belgranonorte;Villa Rosa;55486
01/05/2018;belgranosur;Aldo Bonzi;4287
01/05/2019;belgranosur;Aldo Bonzi;3906
01/05/2018;belgranosur;Buenos Aires;13922
01/05/2018;belgranosur;Castello;51868
01/05/2019;belgranosur;Castello;71030
01/05/2019;belgranosur;Castillo;40673
01/05/2018;belgranosur;Castillo;40874
01/05/2018;belgranosur;Eva Duarte;42184
01/05/2019;belgranosur;Eva Duarte;55786
01/05/2018;belgranosur;Fournier;35662
01/05/2019;belgranosur;Fournier;43294
01/05/2019;belgranosur;G. Catan;181753
01/05/2018;belgranosur;G. Catan;172624
01/05/2018;belgranosur;I. Casanova;26127
01/05/2019;belgranosur;I. Casanova;28973
01/05/2018;belgranosur;Illia;18297
01/05/2019;belgranosur;Illia;30947
01/05/2019;belgranosur;Independencia;135579
01/05/2018;belgranosur;Independencia;128390
01/05/2019;belgranosur;J. Ingenieros;4426
01/05/2018;belgranosur;J. Ingenieros;4552
01/05/2018;belgranosur;KM. 12;3132
01/05/2019;belgranosur;KM. 12;2025
01/05/2019;belgranosur;Laferrere;239284
01/05/2018;belgranosur;Laferrere;202769
01/05/2018;belgranosur;Libertad;30165
01/05/2019;belgranosur;Libertad;34651
01/05/2019;belgranosur;M. Belgrano;41499
01/05/2018;belgranosur;M. Belgrano;46001
01/05/2018;belgranosur;Mendeville;7038
01/05/2019;belgranosur;Mendeville;5916
01/05/2019;belgranosur;Merlo Gomez;24548
01/05/2018;belgranosur;Merlo Gomez;25896
01/05/2019;belgranosur;Querandi;35969
01/05/2018;belgranosur;Querandi;25982
01/05/2019;belgranosur;Saenz;267936
01/05/2018;belgranosur;Saenz;258638
01/05/2019;belgranosur;Tapiales;39086
01/05/2018;belgranosur;Tapiales;34914
01/05/2019;belgranosur;V. Madero;78750
01/05/2018;belgranosur;V. Madero;70251
01/05/2018;belgranosur;V. Soldati;35226
01/05/2019;belgranosur;V. Soldati;42564
01/05/2018;belgranosur;V.lugano;91999
01/05/2019;belgranosur;V.lugano;103466
01/05/2019;belgranosur;Villegas;6069
01/05/2018;belgranosur;Villegas;6633
01/05/2017;Mitre;3 DE FEBRERO;20861
01/05/2019;mitre;3 De Febrero;63189
01/05/2018;mitre;3 De Febrero;66027
01/05/2018;mitre;Acassuso;61376
01/05/2017;Mitre;ACASSUSO;20294
01/05/2019;mitre;Acassuso;54190
01/05/2019;mitre;Beccar;61330
01/05/2018;mitre;Beccar;70483
01/05/2017;Mitre;BECCAR;71257
01/05/2017;Mitre;BELGRANO C.;371638
01/05/2019;mitre;Belgrano C.;257399
01/05/2018;mitre;Belgrano C.;304036
01/05/2019;mitre;Belgrano R.;185523
01/05/2018;mitre;Belgrano R.;199043
01/05/2017;Mitre;BELGRANO R.;155479
01/05/2019;mitre;Benavidez;283
01/05/2018;mitre;Benavidez;559
01/05/2018;mitre;Carranza;216064
01/05/2019;mitre;Carranza;183987
01/05/2017;Mitre;CARRANZA;161563
01/05/2019;mitre;Carupa;87430
01/05/2018;mitre;Carupa;90925
01/05/2017;Mitre;CARUPA;122340
01/05/2018;mitre;Centrangolo;17713
01/05/2017;Mitre;CENTRANGOLO;15832
01/05/2019;mitre;Centrangolo;16810
01/05/2017;Mitre;CHILAVERT;33799
01/05/2018;mitre;Chilavert;55386
01/05/2019;mitre;Chilavert;53502
01/05/2017;Mitre;COGHLAN;15471
01/05/2018;mitre;Coghlan;35925
01/05/2019;mitre;Coghlan;35699
01/05/2019;mitre;Colegiales;93541
01/05/2017;Mitre;COLEGIALES;26728
01/05/2018;mitre;Colegiales;104048
01/05/2018;mitre;Drago;71092
01/05/2017;Mitre;DRAGO;28806
01/05/2019;mitre;Drago;64883
01/05/2018;mitre;El Talar;61
01/05/2019;mitre;El Talar;44
01/05/2018;mitre;Escobar;3581
01/05/2019;mitre;Escobar;2859
01/05/2017;Mitre;FLORIDA;15855
01/05/2019;mitre;Florida;22672
01/05/2018;mitre;Florida;24122
01/05/2019;mitre;Garin;1120
01/05/2018;mitre;Garin;1792
01/05/2018;mitre;Jose Leon Suarez;253949
01/05/2017;Mitre;JOSE LEON SUAREZ;205224
01/05/2019;mitre;Jose Leon Suarez;211514
01/05/2019;mitre;Juan B. Justo;20636
01/05/2017;Mitre;JUAN B. JUSTO;2392
01/05/2018;mitre;Juan B. Justo;27343
01/05/2017;Mitre;L. DE LA TORRE;62278
01/05/2017;Mitre;LA LUCILA;61515
01/05/2019;mitre;La Lucila;47819
01/05/2018;mitre;La Lucila;62158
01/05/2019;mitre;Lopez Camelo;368
01/05/2018;mitre;Lopez Camelo;939
01/05/2019;mitre;Malaver;29555
01/05/2018;mitre;Malaver;31096
01/05/2017;Mitre;MALAVER;2564
01/05/2019;mitre;Maq. Savio;577
01/05/2018;mitre;Maq. Savio;2579
01/05/2018;mitre;Martinez;175173
01/05/2019;mitre;Martinez;148053
01/05/2017;Mitre;MARTINEZ;178859
01/05/2018;mitre;Matheu;1489
01/05/2019;mitre;Matheu;835
01/05/2019;mitre;Migueletes;44712
01/05/2018;mitre;Migueletes;25662
01/05/2019;mitre;Mitre;74628
01/05/2018;mitre;Mitre;67243
01/05/2017;Mitre;MITRE;52950
01/05/2019;mitre;Nuñez;171134
01/05/2017;Mitre;NUÑEZ;93578
01/05/2018;mitre;Nuñez;105108
01/05/2018;mitre;Olivos;84128
01/05/2019;mitre;Olivos;86180
01/05/2017;Mitre;OLIVOS;74947
01/05/2018;mitre;Pueyrredon;78662
01/05/2019;mitre;Pueyrredon;68152
01/05/2017;Mitre;PUEYRREDON;40861
01/05/2017;Mitre;RETIRO (SUA-MIT);602436
01/05/2018;mitre;Retiro (Suarez-Mitre);690647
01/05/2019;mitre;Retiro (Suarez-Mitre);529374
01/05/2017;Mitre;RETIRO (TIGRE);815150
01/05/2018;mitre;Retiro (Tigre);807942
01/05/2019;mitre;Retiro (Tigre);527919
01/05/2017;Mitre;RIVADAVIA;61680
01/05/2019;mitre;Rivadavia;91422
01/05/2018;mitre;Rivadavia;78144
01/05/2017;Mitre;SAAVEDRA;25933
01/05/2019;mitre;Saavedra;40401
01/05/2018;mitre;Saavedra;48630
01/05/2017;Mitre;SAN ANDRES;10262
01/05/2018;mitre;San Andres;34991
01/05/2019;mitre;San Andres;46729
01/05/2019;mitre;San Fernando;113713
01/05/2018;mitre;San Fernando;87339
01/05/2017;Mitre;SAN FERNANDO;81670
01/05/2019;mitre;San Isidro;282640
01/05/2017;Mitre;SAN ISIDRO;303140
01/05/2018;mitre;San Isidro;316073
01/05/2018;mitre;San Martin;262006
01/05/2019;mitre;San Martin;197487
01/05/2017;Mitre;SAN MARTIN;185457
01/05/2019;mitre;Tigre;252943
01/05/2018;mitre;Tigre;299357
01/05/2017;Mitre;TIGRE;281583
01/05/2019;mitre;Urquiza;221986
01/05/2017;Mitre;URQUIZA;184591
01/05/2018;mitre;Urquiza;256814
01/05/2019;mitre;V. Ballester;150111
01/05/2017;Mitre;V. BALLESTER;122333
01/05/2018;mitre;V. Ballester;166656
01/05/2018;mitre;Vicente Lopez;95774
01/05/2017;Mitre;VICENTE LOPEZ;77916
01/05/2019;mitre;Vicente Lopez;65396
01/05/2019;mitre;Victoria Elect;75341
01/05/2018;mitre;Victoria Elect;84480
01/05/2017;Mitre;VICTORIA ELECT;74873
01/05/2018;mitre;Virreyes;149894
01/05/2019;mitre;Virreyes;137599
01/05/2017;Mitre;VIRREYES;115820
01/05/2018;mitre;Zarate;1030
01/05/2019;mitre;Zarate;716
01/05/2018;mitre;Zelaya;351
01/05/2019;mitre;Zelaya;245
01/05/2018;roca;A. De Elia;21
01/05/2019;roca;A. De Elia;4
01/05/2019;roca;A. Petion;5798
01/05/2018;roca;A. Petion;5788
01/05/2017;Roca;A. PETION;1455
01/05/2018;roca;A.korn;207548
01/05/2019;roca;A.korn;191394
01/05/2017;Roca;A.KORN;183090
01/05/2019;roca;Adrogue;321685
01/05/2018;roca;Adrogue;297174
01/05/2017;Roca;ADROGUE;277643
01/05/2018;roca;Altamirano;2
01/05/2019;roca;Altamirano;1
01/05/2017;Roca;ARDIGO;50972
01/05/2018;roca;Ardigo;134480
01/05/2019;roca;Ardigo;167697
01/05/2017;Roca;BANFIELD;533055
01/05/2019;roca;Banfield;561148
01/05/2018;roca;Banfield;603721
01/05/2019;roca;Berazategui;274627
01/05/2018;roca;Berazategui;261221
01/05/2017;Roca;BERAZATEGUI;37345
01/05/2018;roca;Bernal;84417
01/05/2017;Roca;BERNAL;9165
01/05/2019;roca;Bernal;187110
01/05/2019;roca;Bosques;113117
01/05/2018;roca;Bosques;77285
01/05/2017;Roca;BOSQUES;5673
01/05/2019;roca;Brandsen;60
01/05/2018;roca;Brandsen;1135
01/05/2017;Roca;BURZACO;488300
01/05/2018;roca;Burzaco;539365
01/05/2019;roca;Burzaco;481475
01/05/2019;roca;Calzada;166677
01/05/2017;Roca;CALZADA;133380
01/05/2018;roca;Calzada;161722
01/05/2017;Roca;CANUELAS;6611
01/05/2018;roca;Canuelas;27167
01/05/2019;roca;Canuelas;28921
01/05/2018;roca;Chascomus;2591
01/05/2019;roca;Chascomus;48
01/05/2019;roca;City Bell;52766
01/05/2017;Roca;CITY BELL;11272
01/05/2018;roca;City Bell;48738
01/05/2018;roca;Claypole;247534
01/05/2017;Roca;CLAYPOLE;310578
01/05/2019;roca;Claypole;261562
01/05/2018;roca;Constitucion;4431776
01/05/2017;Roca;CONSTITUCION;3309393
01/05/2019;roca;Constitucion;4316562
01/05/2017;Roca;DARIO Y MAXI;218384
01/05/2018;roca;Dario Y Maxi;290960
01/05/2019;roca;Dario Y Maxi;271139
01/05/2019;roca;Don Bosco;62493
01/05/2017;Roca;DON BOSCO;2315
01/05/2018;roca;Don Bosco;48158
01/05/2018;roca;El Jaguel;203824
01/05/2017;Roca;EL JAGUEL;164063
01/05/2019;roca;El Jaguel;198120
01/05/2018;roca;Escalada;154302
01/05/2019;roca;Escalada;160158
01/05/2017;Roca;ESCALADA;114982
01/05/2018;roca;Ezeiza;531264
01/05/2019;roca;Ezeiza;490165
01/05/2017;Roca;EZEIZA;448090
01/05/2019;roca;Ezpeleta;215713
01/05/2018;roca;Ezpeleta;170685
01/05/2017;Roca;EZPELETA;27863
01/05/2018;roca;F. Varela;242691
01/05/2019;roca;F. Varela;350293
01/05/2017;Roca;F. VARELA;57687
01/05/2017;Roca;GERLI;117018
01/05/2019;roca;Gerli;145717
01/05/2018;roca;Gerli;160892
01/05/2019;roca;Glew;633100
01/05/2018;roca;Glew;665065
01/05/2017;Roca;GLEW;594647
01/05/2018;roca;Gonnet;20058
01/05/2017;Roca;GONNET;231
01/05/2019;roca;Gonnet;35533
01/05/2019;roca;Guernica;192887
01/05/2017;Roca;GUERNICA;100806
01/05/2018;roca;Guernica;134123
01/05/2017;Roca;GUTIERREZ;5046
01/05/2018;roca;Gutierrez;7786
01/05/2019;roca;Gutierrez;5645
01/05/2018;roca;H. Espanol;1
01/05/2019;roca;H. Espanol;1
01/05/2017;Roca;HAEDO;575
01/05/2018;roca;Haedo;2964
01/05/2019;roca;Haedo;2144
01/05/2018;roca;Hudson;58973
01/05/2017;Roca;HUDSON;530
01/05/2019;roca;Hudson;80448
01/05/2017;Roca;J. MARMOL;70933
01/05/2018;roca;J. Marmol;65278
01/05/2019;roca;J. Marmol;85116
01/05/2019;roca;Jeppener;1
01/05/2018;roca;Jeppener;1
01/05/2018;roca;Juan XXIII;15
01/05/2019;roca;Juan XXIII;3
01/05/2018;roca;Kloosterman;143
01/05/2019;roca;Kloosterman;476
01/05/2019;roca;Km. 33;4
01/05/2018;roca;Km. 33;7
01/05/2019;roca;Km. 34;5
01/05/2018;roca;Km. 34;2
01/05/2019;roca;L. De Zamora;1113908
01/05/2017;Roca;L. DE ZAMORA;900488
01/05/2018;roca;L. De Zamora;1175425
01/05/2019;roca;L. Guillon;150478
01/05/2017;Roca;L. GUILLON;117456
01/05/2018;roca;L. Guillon;154345
01/05/2018;roca;La Noria;2
01/05/2019;roca;La Plata;385051
01/05/2017;Roca;LA PLATA;1849
01/05/2018;roca;La Plata;328041
01/05/2017;Roca;LANUS;779454
01/05/2019;roca;Lanus;917629
01/05/2018;roca;Lanus;960820
01/05/2019;roca;Levene;1481
01/05/2018;roca;Levene;128
01/05/2019;roca;Llavallol;98727
01/05/2017;Roca;LLAVALLOL;74890
01/05/2018;roca;Llavallol;98971
01/05/2017;Roca;LONGCHAMPS;422244
01/05/2018;roca;Longchamps;534160
01/05/2019;roca;Longchamps;494236
01/05/2019;roca;Maximo Paz;12585
01/05/2017;Roca;MAXIMO PAZ;4314
01/05/2018;roca;Maximo Paz;12355
01/05/2018;roca;Monte;322
01/05/2019;roca;Monte Grande;585592
01/05/2018;roca;Monte Grande;587613
01/05/2017;Roca;MONTE GRANDE;398411
01/05/2019;roca;Pereyra;7182
01/05/2018;roca;Pereyra;1788
01/05/2018;roca;Platanos;62955
01/05/2019;roca;Platanos;56948
01/05/2017;Roca;PLATANOS;6832
01/05/2019;roca;Quilmes;441725
01/05/2017;Roca;QUILMES;35451
01/05/2018;roca;Quilmes;288299
01/05/2018;roca;Ranelagh;7981
01/05/2019;roca;Ranelagh;46475
01/05/2019;roca;Ringuelet;12096
01/05/2017;Roca;RINGUELET;93
01/05/2018;roca;Ringuelet;7793
01/05/2019;roca;San Justo;433
01/05/2018;roca;San Justo;358
01/05/2017;Roca;SAN JUSTO;183
01/05/2017;Roca;SANTA SOFIA;6379
01/05/2018;roca;Santa Sofia;15699
01/05/2019;roca;Santa Sofia;11491
01/05/2019;roca;Sarandi;57840
01/05/2018;roca;Sarandi;42539
01/05/2017;Roca;SARANDI;12377
01/05/2019;roca;Sourigues;43532
01/05/2018;roca;Sourigues;13567
01/05/2018;roca;Spegazzini;11616
01/05/2017;Roca;SPEGAZZINI;4170
01/05/2019;roca;Spegazzini;15553
01/05/2018;roca;Tablada;418
01/05/2019;roca;Tablada;415
01/05/2018;roca;Temperley;309513
01/05/2019;roca;Temperley;249072
01/05/2017;Roca;TEMPERLEY;233434
01/05/2018;roca;Tolosa;268
01/05/2019;roca;Tolosa;22985
01/05/2017;Roca;TOLOSA;57
01/05/2017;Roca;TRISTAN SUAREZ;2801
01/05/2018;roca;Tristan Suarez;19967
01/05/2019;roca;Tristan Suarez;27505
01/05/2019;roca;Turdera;117945
01/05/2017;Roca;TURDERA;88987
01/05/2018;roca;Turdera;107897
01/05/2018;roca;U. Ferroviaria;163
01/05/2019;roca;U. Ferroviaria;3033
01/05/2019;roca;V. Casares;1482
01/05/2018;roca;V. Casares;165
01/05/2017;Roca;V. CASARES;379
01/05/2017;Roca;V. DOMINICO;3489
01/05/2018;roca;V. Dominico;28949
01/05/2019;roca;V. Dominico;55163
01/05/2019;roca;Villa Elisa;52757
01/05/2018;roca;Villa Elisa;38895
01/05/2017;Roca;VILLA ELISA;3887
01/05/2018;roca;Villa Espana;11038
01/05/2019;roca;Villa Espana;41316
01/05/2019;roca;Wilde;93263
01/05/2017;Roca;WILDE;8016
01/05/2018;roca;Wilde;74359
01/05/2018;roca;Yrigoyen;99207
01/05/2017;Roca;YRIGOYEN;83951
01/05/2019;roca;Yrigoyen;91788
01/05/2019;roca;Zeballos;122470
01/05/2017;Roca;ZEBALLOS;22549
01/05/2018;roca;Zeballos;86254
01/05/2017;San Martín;BELLA VISTA;149685
01/05/2017;San Martín;CASEROS;213733
01/05/2017;San Martín;CHACARITA;200390
01/05/2017;San Martín;DERQUI;110120
01/05/2017;San Martín;DEVOTO;151947
01/05/2017;San Martín;EL PALOMAR;127009
01/05/2017;San Martín;HURLINGHAM;132123
01/05/2017;San Martín;JOSE C PAZ;500842
01/05/2017;San Martín;LA PATERNAL;41845
01/05/2017;San Martín;MUÑIZ;91022
01/05/2017;San Martín;PALERMO;355376
01/05/2017;San Martín;PILAR;135288
01/05/2017;San Martín;RETIRO;528712
01/05/2017;San Martín;SAENZ PEÑA;113332
01/05/2017;San Martín;SAN MIGUEL;379213
01/05/2017;San Martín;SANTOS LUGARES;39717
01/05/2017;San Martín;SOL Y VERDE;51177
01/05/2017;San Martín;VILLA ASTOLFI;14159
01/05/2017;San Martín;VILLA DEL PARQUE;159105
01/05/2017;San Martín;WILLIAM MORRIS;75243
01/05/2018;sanmartin;Astolfi;13627
01/05/2019;sanmartin;Astolfi;17372
01/05/2019;sanmartin;B. Vista;106523
01/05/2018;sanmartin;B. Vista;118878
01/05/2018;sanmartin;Cabred;1964
01/05/2019;sanmartin;Cabred;4317
01/05/2019;sanmartin;Caseros;155432
01/05/2018;sanmartin;Caseros;173644
01/05/2018;sanmartin;Chacarita;87688
01/05/2019;sanmartin;Chacarita;34
01/05/2019;sanmartin;Derqui;168750
01/05/2018;sanmartin;Derqui;156406
01/05/2018;sanmartin;Hurlingham;99528
01/05/2019;sanmartin;Hurlingham;94624
01/05/2019;sanmartin;J.C. Paz;476454
01/05/2018;sanmartin;J.C. Paz;489771
01/05/2018;sanmartin;Manzanares;895
01/05/2019;sanmartin;Manzanares;2723
01/05/2019;sanmartin;Muniz;60436
01/05/2018;sanmartin;Muniz;73544
01/05/2018;sanmartin;Palermo;151926
01/05/2019;sanmartin;Palermo;190
01/05/2019;sanmartin;Palomar;94816
01/05/2018;sanmartin;Palomar;108773
01/05/2018;sanmartin;Paternal;15733
01/05/2019;sanmartin;Paternal;5
01/05/2019;sanmartin;Pilar;162258
01/05/2018;sanmartin;Pilar;146086
01/05/2018;sanmartin;Retiro;230933
01/05/2019;sanmartin;Retiro;53
01/05/2019;sanmartin;S. Lugares;22849
01/05/2018;sanmartin;S. Lugares;26072
01/05/2018;sanmartin;Saenz Pena;107936
01/05/2019;sanmartin;Saenz Pena;85080
01/05/2019;sanmartin;San Miguel;332505
01/05/2018;sanmartin;San Miguel;340021
01/05/2018;sanmartin;Sol Y Verde;75446
01/05/2019;sanmartin;Sol Y Verde;104839
01/05/2019;sanmartin;V. Devoto;128001
01/05/2018;sanmartin;V. Devoto;129948
01/05/2018;sanmartin;V. Parque;238013
01/05/2019;sanmartin;V. Parque;335104
01/05/2019;sanmartin;W. Morris;69105
01/05/2018;sanmartin;W. Morris;64595
01/05/2017;Sarmiento;CABALLITO;457
01/05/2018;sarmiento;Caballito;206083
01/05/2019;sarmiento;Caballito;214163
01/05/2019;sarmiento;Castelar;286232
01/05/2017;Sarmiento;CASTELAR;782838
01/05/2018;sarmiento;Castelar;265268
01/05/2018;sarmiento;Ciudadela;126925
01/05/2017;Sarmiento;CIUDADELA;14091
01/05/2019;sarmiento;Ciudadela;172070
01/05/2018;sarmiento;Estacion 25;194
01/05/2018;sarmiento;Estacion 29;508
01/05/2018;sarmiento;Estacion 31;295
01/05/2018;sarmiento;Estacion 32;2317
01/05/2018;sarmiento;Estacion 33;7565
01/05/2018;sarmiento;Estacion 36;8541
01/05/2018;sarmiento;Estacion 40;2558
01/05/2018;sarmiento;Flores;264499
01/05/2017;Sarmiento;FLORES;133015
01/05/2019;sarmiento;Flores;272444
01/05/2019;sarmiento;Floresta;165505
01/05/2017;Sarmiento;FLORESTA;196975
01/05/2018;sarmiento;Floresta;137766
01/05/2018;sarmiento;Haedo;175577
01/05/2017;Sarmiento;HAEDO;344723
01/05/2019;sarmiento;Haedo;185684
01/05/2019;sarmiento;Ituzaingo;308507
01/05/2017;Sarmiento;ITUZAINGÓ;201252
01/05/2018;sarmiento;Ituzaingo;296294
01/05/2018;sarmiento;Liniers;132972
01/05/2017;Sarmiento;LINIERS;64384
01/05/2019;sarmiento;Liniers;587532
01/05/2019;sarmiento;Merlo;948838
01/05/2018;sarmiento;Merlo;969277
01/05/2019;sarmiento;Miserere;225
01/05/2019;sarmiento;Moreno;813819
01/05/2018;sarmiento;Moreno;907732
01/05/2017;Sarmiento;MORÓN;128772
01/05/2018;sarmiento;Morón;963851
01/05/2019;sarmiento;Morón;1020463
01/05/2019;sarmiento;Once;1755671
01/05/2017;Sarmiento;ONCE;1253288
01/05/2018;sarmiento;Once;1744599
01/05/2017;Sarmiento;PASO DEL REY;846037
01/05/2018;sarmiento;Paso del Rey;181401
01/05/2019;sarmiento;Paso del Rey;228090
01/05/2019;sarmiento;Ramos Mejía;519995
01/05/2017;Sarmiento;RAMOS MEJÍA;137735
01/05/2018;sarmiento;Ramos Mejía;454491
01/05/2018;sarmiento;S.A de Padua;295652
01/05/2019;sarmiento;S.A de Padua;270998
01/05/2017;Sarmiento;S.A. DE PADUA;190795
01/05/2018;sarmiento;Villa Luro;101345
01/05/2017;Sarmiento;VILLA LURO;116788
01/05/2019;sarmiento;Villa Luro;119342
01/04/2019;belgranonorte;Boulogne Sur;187870
01/04/2019;belgranonorte;Del Viso;77095
01/04/2019;belgranonorte;Don Torcuato;137521
01/04/2019;belgranonorte;Florida;41887
01/04/2019;belgranonorte;Grand Bourg;207342
01/04/2019;belgranonorte;Ing. P. Nogués;119900
01/04/2019;belgranonorte;Los Polvorines;142513
01/04/2019;belgranonorte;Munro;112764
01/04/2019;belgranonorte;R. S. Ortíz;94700
01/04/2019;belgranonorte;Retiro;634173
01/04/2019;belgranonorte;Villa Adelina;138040
01/04/2019;belgranonorte;Villa Rosa;59970
01/04/2019;belgranosur;Aldo Bonzi;3449
01/04/2018;belgranosur;Aldo Bonzi;4716
01/04/2018;belgranosur;Buenos Aires;143198
01/04/2019;belgranosur;Buenos Aires;1
01/04/2019;belgranosur;Castello;65721
01/04/2018;belgranosur;Castello;52274
01/04/2019;belgranosur;Castillo;36417
01/04/2018;belgranosur;Castillo;41063
01/04/2018;belgranosur;Eva Duarte;43770
01/04/2019;belgranosur;Eva Duarte;51810
01/04/2018;belgranosur;Fournier;35867
01/04/2019;belgranosur;Fournier;39121
01/04/2019;belgranosur;G. Catan;166745
01/04/2018;belgranosur;G. Catan;172424
01/04/2019;belgranosur;I. Casanova;26308
01/04/2018;belgranosur;I. Casanova;24505
01/04/2018;belgranosur;Illia;16699
01/04/2019;belgranosur;Illia;26154
01/04/2018;belgranosur;Independencia;129343
01/04/2019;belgranosur;Independencia;130125
01/04/2018;belgranosur;J. Ingenieros;4839
01/04/2019;belgranosur;J. Ingenieros;4172
01/04/2018;belgranosur;KM. 12;2932
01/04/2019;belgranosur;KM. 12;1488
01/04/2018;belgranosur;Laferrere;209207
01/04/2019;belgranosur;Laferrere;223261
01/04/2018;belgranosur;Libertad;30177
01/04/2019;belgranosur;Libertad;31485
01/04/2019;belgranosur;M. Belgrano;38244
01/04/2018;belgranosur;M. Belgrano;47455
01/04/2018;belgranosur;Mendeville;6875
01/04/2019;belgranosur;Mendeville;5034
01/04/2018;belgranosur;Merlo Gomez;23656
01/04/2019;belgranosur;Merlo Gomez;22627
01/04/2019;belgranosur;Querandi;31168
01/04/2018;belgranosur;Querandi;23678
01/04/2019;belgranosur;Saenz;249444
01/04/2018;belgranosur;Saenz;147563
01/04/2019;belgranosur;Tapiales;36216
01/04/2018;belgranosur;Tapiales;32839
01/04/2019;belgranosur;V. Madero;72013
01/04/2018;belgranosur;V. Madero;68746
01/04/2018;belgranosur;V. Soldati;29837
01/04/2019;belgranosur;V. Soldati;36898
01/04/2018;belgranosur;V.lugano;85419
01/04/2019;belgranosur;V.lugano;92295
01/04/2018;belgranosur;Villegas;7896
01/04/2019;belgranosur;Villegas;5451
01/04/2019;mitre;3 De Febrero;53162
01/04/2018;mitre;3 De Febrero;40878
01/04/2018;mitre;Acassuso;57336
01/04/2019;mitre;Acassuso;34856
01/04/2019;mitre;Beccar;38299
01/04/2018;mitre;Beccar;65819
01/04/2018;mitre;Belgrano C.;274283
01/04/2019;mitre;Belgrano R.;170786
01/04/2018;mitre;Belgrano R.;187283
01/04/2018;mitre;Benavidez;750
01/04/2019;mitre;Benavidez;503
01/04/2019;mitre;Capilla Del Señor;42
01/04/2019;mitre;Carranza;161958
01/04/2018;mitre;Carranza;198604
01/04/2018;mitre;Carupa;103461
01/04/2019;mitre;Carupa;67298
01/04/2018;mitre;Centrangolo;16166
01/04/2019;mitre;Centrangolo;14432
01/04/2018;mitre;Chilavert;52030
01/04/2019;mitre;Chilavert;50333
01/04/2019;mitre;Coghlan;31460
01/04/2018;mitre;Coghlan;33937
01/04/2018;mitre;Colegiales;97956
01/04/2019;mitre;Colegiales;86068
01/04/2018;mitre;Drago;70398
01/04/2019;mitre;Drago;55646
01/04/2018;mitre;El Talar;65
01/04/2019;mitre;El Talar;81
01/04/2019;mitre;Escobar;2645
01/04/2018;mitre;Escobar;3806
01/04/2019;mitre;Florida;12370
01/04/2018;mitre;Florida;21099
01/04/2019;mitre;Garin;1038
01/04/2018;mitre;Garin;550
01/04/2018;mitre;Jose Leon Suarez;242253
01/04/2019;mitre;Jose Leon Suarez;206763
01/04/2018;mitre;Juan B. Justo;22169
01/04/2019;mitre;Juan B. Justo;16650
01/04/2018;mitre;La Lucila;58104
01/04/2019;mitre;La Lucila;28987
01/04/2019;mitre;Lopez Camelo;298
01/04/2018;mitre;Los Cardales;203
01/04/2018;mitre;Malaver;29265
